time,acc_x,acc_y,acc_z
15:15:20.624,-0.32153,-0.05200,0.95508;
15:15:20.704,-0.33301,-0.04639,0.95850;
15:15:20.784,-0.32642,-0.04297,0.94897;
15:15:20.864,-0.32910,-0.04932,0.95190;
15:15:20.944,-0.33032,-0.04565,0.95166;
15:15:21.024,-0.32813,-0.04761,0.95215;
15:15:21.104,-0.33398,-0.05103,0.95093;
15:15:21.184,-0.33374,-0.05347,0.94775;
15:15:21.264,-0.33081,-0.04956,0.94849;
15:15:21.344,-0.33545,-0.05078,0.94873;
15:15:21.424,-0.33521,-0.04102,0.95068;
15:15:21.504,-0.33350,-0.03809,0.95020;
15:15:21.584,-0.32471,-0.03027,0.95288;
15:15:21.664,-0.32153,-0.02954,0.95728;
15:15:21.744,-0.31909,-0.03052,0.95728;
15:15:21.824,-0.31909,-0.03223,0.95752;
15:15:21.904,-0.31812,-0.03491,0.95874;
15:15:21.984,-0.31714,-0.03931,0.95605;
15:15:22.064,-0.31958,-0.03467,0.95972;
15:15:22.144,-0.31543,-0.03760,0.95679;
15:15:22.224,-0.31616,-0.03271,0.95557;
15:15:22.304,-0.31519,-0.03198,0.95776;
15:15:22.384,-0.31470,-0.03516,0.95752;
15:15:22.464,-0.31348,-0.02686,0.95923;
15:15:22.544,-0.31421,-0.03735,0.95947;
15:15:22.624,-0.31152,-0.02783,0.95972;
15:15:22.704,-0.30933,-0.03149,0.95947;
15:15:22.784,-0.31592,-0.03271,0.95972;
15:15:22.864,-0.31128,-0.03052,0.95752;
15:15:22.944,-0.31421,-0.03125,0.95801;
15:15:23.024,-0.31299,-0.03638,0.95947;
15:15:23.104,-0.31274,-0.03149,0.95874;
15:15:23.184,-0.31299,-0.03052,0.95874;
15:15:23.264,-0.31641,-0.03784,0.95654;
15:15:23.344,-0.31226,-0.02539,0.95898;
15:15:23.424,-0.31714,-0.03760,0.95947;
15:15:23.504,-0.31396,-0.03076,0.95776;
15:15:23.584,-0.31421,-0.03320,0.95898;
15:15:23.664,-0.31738,-0.03613,0.95801;
15:15:23.744,-0.31445,-0.03174,0.95630;
15:15:23.824,-0.31982,-0.03564,0.95825;
15:15:23.904,-0.31787,-0.03320,0.95630;
15:15:23.984,-0.32007,-0.03418,0.95483;
15:15:24.064,-0.31836,-0.03198,0.95557;
15:15:24.144,-0.32251,-0.03247,0.95581;
15:15:24.224,-0.32251,-0.03516,0.95557;
15:15:24.304,-0.32275,-0.03540,0.95361;
15:15:24.384,-0.32251,-0.03540,0.95386;
15:15:24.464,-0.32275,-0.03589,0.95435;
15:15:24.544,-0.32275,-0.03467,0.95361;
15:15:24.624,-0.32153,-0.03467,0.95190;
15:15:24.704,-0.32227,-0.03418,0.95166;
15:15:24.784,-0.32227,-0.03491,0.95459;
15:15:24.864,-0.32300,-0.03418,0.95557;
15:15:24.944,-0.32080,-0.03662,0.95435;
15:15:25.024,-0.31958,-0.03491,0.95532;
15:15:25.104,-0.31567,-0.03101,0.95752;
15:15:25.184,-0.31665,-0.03003,0.96021;
15:15:25.264,-0.31494,-0.03369,0.95776;
15:15:25.344,-0.31226,-0.03027,0.95679;
15:15:25.424,-0.31421,-0.02808,0.96045;
15:15:25.504,-0.31348,-0.03076,0.95996;
15:15:25.584,-0.31030,-0.02930,0.95825;
15:15:25.664,-0.30981,-0.02856,0.95996;
15:15:25.744,-0.30981,-0.02808,0.96069;
15:15:25.824,-0.30981,-0.02881,0.96045;
15:15:25.904,-0.30957,-0.02930,0.96143;
15:15:25.984,-0.30908,-0.03027,0.95898;
15:15:26.064,-0.30933,-0.02856,0.95996;
15:15:26.144,-0.30957,-0.02832,0.95996;
15:15:26.224,-0.30957,-0.02881,0.95850;
15:15:26.304,-0.31006,-0.03076,0.95947;
15:15:26.384,-0.30859,-0.02881,0.95898;
15:15:26.464,-0.31030,-0.02856,0.95898;
15:15:26.544,-0.30835,-0.02783,0.95972;
15:15:26.624,-0.30859,-0.02637,0.96069;
15:15:26.704,-0.31006,-0.02832,0.96094;
15:15:26.784,-0.30908,-0.02930,0.96094;
15:15:26.864,-0.30957,-0.03027,0.96118;
15:15:26.944,-0.31152,-0.03271,0.96021;
15:15:27.024,-0.31152,-0.03101,0.95947;
15:15:27.104,-0.31470,-0.02954,0.95752;
15:15:27.184,-0.31421,-0.02954,0.95752;
15:15:27.264,-0.31665,-0.03101,0.95898;
15:15:27.344,-0.31714,-0.03491,0.95483;
15:15:27.424,-0.31885,-0.03345,0.95459;
15:15:27.504,-0.32080,-0.03247,0.95703;
15:15:27.584,-0.32251,-0.03247,0.95435;
15:15:27.664,-0.32324,-0.03174,0.95459;
15:15:27.744,-0.32520,-0.03149,0.95361;
15:15:27.824,-0.32471,-0.03027,0.95313;
15:15:27.904,-0.32446,-0.03174,0.95337;
15:15:27.984,-0.32373,-0.03467,0.95190;
15:15:28.064,-0.32422,-0.03687,0.95166;
15:15:28.144,-0.32861,-0.03345,0.95361;
15:15:28.224,-0.32422,-0.03247,0.95337;
15:15:28.304,-0.32275,-0.03174,0.95483;
15:15:28.384,-0.32324,-0.03296,0.95288;
15:15:28.464,-0.32153,-0.03052,0.95361;
15:15:28.544,-0.31934,-0.03125,0.95679;
15:15:28.624,-0.32007,-0.03052,0.95874;
15:15:28.704,-0.31616,-0.02832,0.95874;
15:15:28.784,-0.31519,-0.02905,0.95776;
15:15:28.864,-0.31421,-0.02783,0.95874;
15:15:28.944,-0.31201,-0.02832,0.95972;
15:15:29.024,-0.31250,-0.02808,0.96118;
15:15:29.104,-0.31104,-0.02661,0.96021;
15:15:29.184,-0.31152,-0.02539,0.96118;
15:15:29.264,-0.31201,-0.02734,0.96069;
15:15:29.344,-0.31152,-0.02734,0.96167;
15:15:29.424,-0.31079,-0.02783,0.95898;
15:15:29.504,-0.30981,-0.02759,0.95923;
15:15:29.584,-0.31226,-0.02759,0.95850;
15:15:29.664,-0.31372,-0.02808,0.95972;
15:15:29.744,-0.31006,-0.02832,0.95996;
15:15:29.824,-0.30908,-0.02515,0.96069;
15:15:29.904,-0.31006,-0.02490,0.96167;
15:15:29.984,-0.30859,-0.02661,0.96118;
15:15:30.064,-0.30933,-0.02856,0.96191;
15:15:30.144,-0.31030,-0.02954,0.95947;
15:15:30.224,-0.30933,-0.02759,0.96094;
15:15:30.304,-0.30884,-0.02588,0.96069;
15:15:30.384,-0.31006,-0.02563,0.96021;
15:15:30.464,-0.31055,-0.02856,0.96021;
15:15:30.544,-0.30957,-0.02832,0.95923;
15:15:30.624,-0.30884,-0.02759,0.95996;
15:15:30.704,-0.31006,-0.02686,0.96118;
15:15:30.784,-0.31104,-0.02637,0.96240;
15:15:30.864,-0.30859,-0.02710,0.96167;
15:15:30.944,-0.30957,-0.02563,0.96094;
15:15:31.024,-0.30786,-0.02832,0.95996;
15:15:31.104,-0.30957,-0.02954,0.96216;
15:15:31.184,-0.31104,-0.02783,0.96045;
15:15:31.264,-0.31226,-0.02710,0.96045;
15:15:31.344,-0.31299,-0.03003,0.95947;
15:15:31.424,-0.31396,-0.02856,0.95850;
15:15:31.504,-0.31567,-0.03101,0.95776;
15:15:31.584,-0.31348,-0.02881,0.95923;
15:15:31.664,-0.31714,-0.02759,0.95654;
15:15:31.744,-0.31958,-0.03076,0.95508;
15:15:31.824,-0.32007,-0.03345,0.95728;
15:15:31.904,-0.32104,-0.03296,0.95532;
15:15:31.984,-0.31958,-0.02881,0.95703;
15:15:32.064,-0.31885,-0.03003,0.95483;
15:15:32.144,-0.31958,-0.03198,0.95142;
15:15:32.224,-0.32227,-0.03223,0.95801;
15:15:32.304,-0.32568,-0.03271,0.95947;
15:15:32.384,-0.33081,-0.03345,0.95728;
15:15:32.464,-0.33936,-0.03052,0.95581;
15:15:32.544,-0.35254,-0.02490,0.95801;
15:15:32.624,-0.37207,-0.02295,0.96265;
15:15:32.704,-0.36646,-0.04175,0.93848;
15:15:32.784,-0.36914,-0.04346,0.90845;
15:15:32.864,-0.37378,-0.02856,0.90698;
15:15:32.944,-0.38013,-0.01514,0.92261;
15:15:33.024,-0.39404,-0.02881,0.92480;
15:15:33.104,-0.39355,-0.04321,0.91895;
15:15:33.184,-0.42041,-0.04028,0.91895;
15:15:33.264,-0.37939,-0.04028,0.95825;
15:15:33.344,-0.33252,-0.02271,0.98389;
15:15:33.424,-0.34448,-0.00806,0.95947;
15:15:33.504,-0.37793,0.03979,0.94580;
15:15:33.584,-0.39136,0.03271,0.94409;
15:15:33.664,-0.40234,0.01514,0.93506;
15:15:33.744,-0.40747,0.02441,0.90942;
15:15:33.824,-0.40210,0.01709,0.92993;
15:15:33.904,-0.42432,0.02002,0.93384;
15:15:33.984,-0.43042,0.01929,0.90845;
15:15:34.064,-0.43848,0.00562,0.90942;
15:15:34.144,-0.46899,-0.03418,0.90039;
15:15:34.224,-0.46826,-0.04297,0.88428;
15:15:34.304,-0.45654,-0.04980,0.87280;
15:15:34.384,-0.49023,-0.01123,0.86963;
15:15:34.464,-0.53906,0.02295,0.86621;
15:15:34.544,-0.55225,0.03345,0.83716;
15:15:34.624,-0.55518,0.08936,0.80859;
15:15:34.704,-0.53491,0.12061,0.74341;
15:15:34.784,-0.58252,0.14063,0.84033;
15:15:34.864,-0.63843,0.18823,0.86230;
15:15:34.944,-0.56274,0.25806,0.78125;
15:15:35.024,-0.55615,0.26074,0.79517;
15:15:35.104,-0.55640,0.25562,0.78760;
15:15:35.184,-0.53735,0.26611,0.80493;
15:15:35.264,-0.55688,0.27124,0.81055;
15:15:35.344,-0.53906,0.28027,0.81885;
15:15:35.424,-0.52051,0.25659,0.81909;
15:15:35.504,-0.52563,0.25830,0.82983;
15:15:35.584,-0.53418,0.25879,0.83325;
15:15:35.664,-0.54834,0.23242,0.81250;
15:15:35.744,-0.56372,0.23242,0.80566;
15:15:35.824,-0.56885,0.24219,0.78833;
15:15:35.904,-0.55225,0.23438,0.79272;
15:15:35.984,-0.55542,0.24634,0.79639;
15:15:36.064,-0.56372,0.27197,0.79028;
15:15:36.144,-0.54932,0.28516,0.78784;
15:15:36.224,-0.53809,0.29883,0.79126;
15:15:36.304,-0.53149,0.30029,0.80713;
15:15:36.384,-0.51514,0.31470,0.80688;
15:15:36.464,-0.52148,0.27881,0.82153;
15:15:36.544,-0.54419,0.27002,0.82153;
15:15:36.624,-0.53125,0.27124,0.81396;
15:15:36.704,-0.54077,0.25220,0.82959;
15:15:36.784,-0.55444,0.23633,0.81909;
15:15:36.864,-0.54321,0.21045,0.81372;
15:15:36.944,-0.53027,0.23486,0.82349;
15:15:37.024,-0.53467,0.25439,0.82690;
15:15:37.104,-0.53223,0.25854,0.82959;
15:15:37.184,-0.51758,0.25684,0.81812;
15:15:37.264,-0.53418,0.25293,0.81396;
15:15:37.344,-0.54370,0.25464,0.81470;
15:15:37.424,-0.55493,0.25146,0.80835;
15:15:37.504,-0.55054,0.24048,0.81274;
15:15:37.584,-0.54321,0.22998,0.80591;
15:15:37.664,-0.54907,0.24341,0.80908;
15:15:37.744,-0.54712,0.26709,0.81104;
15:15:37.824,-0.54614,0.28418,0.80420;
15:15:37.904,-0.52393,0.27271,0.81006;
15:15:37.984,-0.52515,0.28613,0.81152;
15:15:38.064,-0.54102,0.30396,0.80688;
15:15:38.144,-0.53320,0.28906,0.80420;
15:15:38.224,-0.52734,0.28101,0.81250;
15:15:38.304,-0.53735,0.28223,0.80908;
15:15:38.384,-0.53296,0.28271,0.80640;
15:15:38.464,-0.53247,0.28369,0.80884;
15:15:38.544,-0.53369,0.29370,0.80566;
15:15:38.624,-0.52441,0.28955,0.81201;
15:15:38.704,-0.52808,0.29346,0.80811;
15:15:38.784,-0.53076,0.29565,0.80664;
15:15:38.864,-0.53076,0.29102,0.80859;
15:15:38.944,-0.52393,0.29419,0.81006;
15:15:39.024,-0.52588,0.29492,0.81128;
15:15:39.104,-0.52612,0.29761,0.81079;
15:15:39.184,-0.52856,0.29614,0.81104;
15:15:39.264,-0.52710,0.29175,0.80762;
15:15:39.344,-0.52563,0.29419,0.80786;
15:15:39.424,-0.53198,0.29834,0.80933;
15:15:39.504,-0.52856,0.29541,0.80811;
15:15:39.584,-0.52686,0.29688,0.80762;
15:15:39.664,-0.52905,0.29688,0.80811;
15:15:39.744,-0.53101,0.29443,0.80664;
15:15:39.824,-0.53320,0.29199,0.80542;
15:15:39.904,-0.53271,0.28906,0.80518;
15:15:39.984,-0.53174,0.29004,0.80591;
15:15:40.064,-0.53223,0.29102,0.80713;
15:15:40.144,-0.53174,0.28906,0.80566;
15:15:40.224,-0.53027,0.28687,0.80469;
15:15:40.304,-0.53247,0.29053,0.80591;
15:15:40.384,-0.53345,0.29419,0.80688;
15:15:40.464,-0.52954,0.29614,0.80518;
15:15:40.544,-0.52637,0.29834,0.80737;
15:15:40.624,-0.52881,0.29883,0.80908;
15:15:40.704,-0.52930,0.29663,0.80615;
15:15:40.784,-0.52759,0.29663,0.80688;
15:15:40.864,-0.52710,0.29736,0.80811;
15:15:40.944,-0.52612,0.29956,0.80933;
15:15:41.024,-0.52539,0.29980,0.80908;
15:15:41.104,-0.52539,0.29956,0.81079;
15:15:41.184,-0.52783,0.29712,0.80835;
15:15:41.264,-0.52271,0.29639,0.80664;
15:15:41.344,-0.52441,0.29932,0.80933;
15:15:41.424,-0.52783,0.30127,0.80981;
15:15:41.504,-0.52197,0.30029,0.80957;
15:15:41.584,-0.52319,0.30371,0.81079;
15:15:41.664,-0.52417,0.30249,0.81079;
15:15:41.744,-0.52368,0.29956,0.80884;
15:15:41.824,-0.52368,0.30054,0.80957;
15:15:41.904,-0.52417,0.29907,0.80908;
15:15:41.984,-0.52393,0.30005,0.80908;
15:15:42.064,-0.52417,0.30151,0.80933;
15:15:42.144,-0.52344,0.30225,0.81006;
15:15:42.224,-0.52539,0.30005,0.80737;
15:15:42.304,-0.52319,0.29932,0.80640;
15:15:42.384,-0.52368,0.30103,0.81006;
15:15:42.464,-0.52417,0.30347,0.81055;
15:15:42.544,-0.51978,0.30249,0.81006;
15:15:42.624,-0.52295,0.30371,0.81079;
15:15:42.704,-0.52271,0.30322,0.81226;
15:15:42.784,-0.52319,0.30029,0.80981;
15:15:42.864,-0.52441,0.30103,0.80859;
15:15:42.944,-0.52515,0.30103,0.80884;
15:15:43.024,-0.52393,0.30200,0.80835;
15:15:43.104,-0.52417,0.30103,0.80811;
15:15:43.184,-0.52563,0.30054,0.80981;
15:15:43.264,-0.52759,0.29736,0.80835;
15:15:43.344,-0.52344,0.29810,0.81006;
15:15:43.424,-0.52441,0.30249,0.81226;
15:15:43.504,-0.52905,0.29907,0.80762;
15:15:43.584,-0.52783,0.29883,0.80518;
15:15:43.664,-0.52881,0.30176,0.80396;
15:15:43.744,-0.52783,0.30029,0.80811;
15:15:43.824,-0.53247,0.29858,0.80664;
15:15:43.904,-0.53296,0.29712,0.80200;
15:15:43.984,-0.52856,0.29468,0.80347;
15:15:44.064,-0.53223,0.29639,0.80542;
15:15:44.144,-0.53198,0.29761,0.80688;
15:15:44.224,-0.52588,0.29712,0.80786;
15:15:44.304,-0.52734,0.30078,0.80762;
15:15:44.384,-0.52490,0.30249,0.80762;
15:15:44.464,-0.52441,0.30518,0.80884;
15:15:44.544,-0.52002,0.30786,0.80981;
15:15:44.624,-0.52295,0.30786,0.81030;
15:15:44.704,-0.52295,0.30493,0.80981;
15:15:44.784,-0.52148,0.30469,0.81250;
15:15:44.864,-0.52124,0.30298,0.81323;
15:15:44.944,-0.52173,0.30127,0.81250;
15:15:45.024,-0.52466,0.30054,0.80859;
15:15:45.104,-0.52563,0.30249,0.80762;
15:15:45.184,-0.53174,0.30762,0.80713;
15:15:45.264,-0.51904,0.30518,0.80859;
15:15:45.344,-0.51929,0.30713,0.80713;
15:15:45.424,-0.52661,0.31616,0.80493;
15:15:45.504,-0.52319,0.31616,0.80298;
15:15:45.584,-0.52393,0.31250,0.80322;
15:15:45.664,-0.52124,0.31079,0.81055;
15:15:45.744,-0.52515,0.31885,0.80933;
15:15:45.824,-0.52100,0.31519,0.80054;
15:15:45.904,-0.52173,0.32129,0.80273;
15:15:45.984,-0.52344,0.33350,0.80762;
15:15:46.064,-0.52100,0.31860,0.80542;
15:15:46.144,-0.52197,0.30786,0.80957;
15:15:46.224,-0.52637,0.30225,0.81128;
15:15:46.304,-0.53149,0.30176,0.81201;
15:15:46.384,-0.52295,0.29858,0.81006;
15:15:46.464,-0.53833,0.29248,0.80225;
15:15:46.544,-0.53809,0.30322,0.79956;
15:15:46.624,-0.54761,0.30322,0.79297;
15:15:46.704,-0.56006,0.29761,0.79150;
15:15:46.784,-0.53662,0.28101,0.79980;
15:15:46.864,-0.53687,0.29590,0.80225;
15:15:46.944,-0.53687,0.30811,0.80176;
15:15:47.024,-0.54004,0.30591,0.79761;
15:15:47.104,-0.53735,0.30054,0.79736;
15:15:47.184,-0.54077,0.28906,0.79761;
15:15:47.264,-0.54150,0.29834,0.79395;
15:15:47.344,-0.54395,0.30737,0.80225;
15:15:47.424,-0.55615,0.30981,0.79053;
15:15:47.504,-0.52490,0.31494,0.79224;
15:15:47.584,-0.53662,0.32739,0.80444;
15:15:47.664,-0.55396,0.33228,0.78613;
15:15:47.744,-0.51807,0.32690,0.79102;
15:15:47.824,-0.53223,0.32031,0.80542;
15:15:47.904,-0.55029,0.32886,0.79248;
15:15:47.984,-0.52563,0.31616,0.79175;
15:15:48.064,-0.53418,0.32300,0.80420;
15:15:48.144,-0.53955,0.32764,0.79321;
15:15:48.224,-0.52393,0.32153,0.79346;
15:15:48.304,-0.53638,0.32959,0.79932;
15:15:48.384,-0.53076,0.32788,0.79785;
15:15:48.464,-0.52246,0.32568,0.80151;
15:15:48.544,-0.52783,0.33447,0.79810;
15:15:48.624,-0.53052,0.33105,0.79614;
15:15:48.704,-0.53369,0.32495,0.79688;
15:15:48.784,-0.53125,0.32593,0.79639;
15:15:48.864,-0.52930,0.32593,0.79688;
15:15:48.944,-0.53003,0.33423,0.79590;
15:15:49.024,-0.52832,0.33179,0.79785;
15:15:49.104,-0.52881,0.32959,0.79736;
15:15:49.184,-0.52539,0.32983,0.80200;
15:15:49.264,-0.53418,0.33521,0.79688;
15:15:49.344,-0.53638,0.33838,0.79053;
15:15:49.424,-0.58813,0.39014,0.73657;
15:15:49.504,-0.69629,0.49536,0.61084;
15:15:49.584,-0.70776,0.60376,0.48706;
15:15:49.664,-0.51416,0.67651,0.50220;
15:15:49.744,-0.33984,1.00488,0.40869;
15:15:49.824,-0.50244,0.81030,0.09619;
15:15:49.904,-0.42163,0.78931,0.11572;
15:15:49.984,-0.12012,0.94482,0.38672;
15:15:50.064,-0.11304,0.85156,0.27759;
15:15:50.144,-0.16333,1.12769,-0.07031;
15:15:50.224,-0.15723,1.24146,-0.10010;
15:15:50.304,-0.11353,1.17627,-0.15283;
15:15:50.384,-0.07666,0.98682,-0.31421;
15:15:50.464,-0.04053,0.80493,-0.47729;
15:15:50.544,-0.01489,0.73389,-0.62500;
15:15:50.624,0.00977,0.81934,-0.69434;
15:15:50.704,-0.01367,0.78906,-0.74316;
15:15:50.784,-0.02515,0.77271,-0.69580;
15:15:50.864,-0.00757,0.76318,-0.61743;
15:15:50.944,-0.04248,0.76318,-0.56055;
15:15:51.024,-0.12427,0.81567,-0.55298;
15:15:51.104,-0.08765,0.89258,-0.65967;
15:15:51.184,-0.04150,0.80566,-0.67627;
15:15:51.264,-0.07813,0.78735,-0.59692;
15:15:51.344,-0.05005,0.83862,-0.60938;
15:15:51.424,-0.03394,0.80396,-0.62622;
15:15:51.504,-0.05176,0.79297,-0.65479;
15:15:51.584,-0.07642,0.72729,-0.66406;
15:15:51.664,-0.06860,0.75781,-0.67944;
15:15:51.744,-0.07275,0.72437,-0.71777;
15:15:51.824,-0.08398,0.67065,-0.73315;
15:15:51.904,-0.10254,0.65845,-0.75342;
15:15:51.984,-0.07031,0.67676,-0.77759;
15:15:52.064,-0.05664,0.68628,-0.77319;
15:15:52.144,-0.11621,0.42896,-0.86768;
15:15:52.224,-0.11133,0.54102,-0.83716;
15:15:52.304,-0.08472,0.63208,-0.79590;
15:15:52.384,-0.09570,0.47705,-0.89258;
15:15:52.464,-0.11963,0.56104,-0.85376;
15:15:52.544,-0.08081,0.54932,-0.85059;
15:15:52.624,-0.15454,0.46802,-0.85449;
15:15:52.704,-0.16455,0.49414,-0.83936;
15:15:52.784,-0.08105,0.60693,-0.84082;
15:15:52.864,-0.08057,0.61133,-0.81592;
15:15:52.944,-0.07666,0.60083,-0.82446;
15:15:53.024,-0.13110,0.54028,-0.82568;
15:15:53.104,-0.12427,0.56763,-0.83081;
15:15:53.184,-0.11377,0.60986,-0.81226;
15:15:53.264,-0.09375,0.58496,-0.81958;
15:15:53.344,-0.12866,0.53516,-0.83154;
15:15:53.424,-0.13843,0.54175,-0.82666;
15:15:53.504,-0.10498,0.58081,-0.81177;
15:15:53.584,-0.14038,0.60596,-0.82690;
15:15:53.664,-0.19263,0.54492,-0.85083;
15:15:53.744,-0.20874,0.49194,-0.83984;
15:15:53.824,-0.13745,0.54297,-0.85205;
15:15:53.904,-0.09741,0.51001,-0.87988;
15:15:53.984,-0.11914,0.44971,-0.89233;
15:15:54.064,-0.12305,0.41626,-0.91650;
15:15:54.144,-0.12012,0.33228,-0.93555;
15:15:54.224,-0.17065,0.35059,-0.93286;
15:15:54.304,-0.17310,0.36377,-0.92725;
15:15:54.384,-0.16333,0.35889,-0.92529;
15:15:54.464,-0.15820,0.38281,-0.93213;
15:15:54.544,-0.15063,0.39844,-0.92578;
15:15:54.624,-0.16040,0.38770,-0.92310;
15:15:54.704,-0.14453,0.38208,-0.94312;
15:15:54.784,-0.12769,0.35718,-0.93750;
15:15:54.864,-0.15601,0.41992,-0.91504;
15:15:54.944,-0.23975,0.40234,-0.88428;
15:15:55.024,-0.19531,0.35522,-0.89526;
15:15:55.104,-0.19409,0.38550,-0.89771;
15:15:55.184,-0.16162,0.38965,-0.93823;
15:15:55.264,-0.12378,0.34521,-0.96338;
15:15:55.344,-0.18872,0.34253,-0.92236;
15:15:55.424,-0.17383,0.35083,-0.93701;
15:15:55.504,-0.17651,0.33643,-0.93872;
15:15:55.584,-0.17749,0.34985,-0.93530;
15:15:55.664,-0.17725,0.34375,-0.93628;
15:15:55.744,-0.18018,0.35156,-0.93237;
15:15:55.824,-0.17651,0.34644,-0.94043;
15:15:55.904,-0.17944,0.34033,-0.93506;
15:15:55.984,-0.17432,0.32129,-0.93701;
15:15:56.064,-0.18164,0.31909,-0.93701;
15:15:56.144,-0.19458,0.32788,-0.92114;
15:15:56.224,-0.19946,0.34009,-0.92651;
15:15:56.304,-0.18384,0.35010,-0.93921;
15:15:56.384,-0.18164,0.39893,-0.91309;
15:15:56.464,-0.18262,0.40698,-0.90967;
15:15:56.544,-0.18872,0.40625,-0.90894;
15:15:56.624,-0.19336,0.40820,-0.90454;
15:15:56.704,-0.17896,0.41992,-0.90649;
15:15:56.784,-0.18335,0.42871,-0.90112;
15:15:56.864,-0.18945,0.41724,-0.90088;
15:15:56.944,-0.18677,0.42944,-0.89697;
15:15:57.024,-0.18652,0.43091,-0.90039;
15:15:57.104,-0.18896,0.43823,-0.89331;
15:15:57.184,-0.19067,0.42749,-0.89453;
15:15:57.264,-0.19067,0.42822,-0.89966;
15:15:57.344,-0.19702,0.43115,-0.89551;
15:15:57.424,-0.20190,0.43286,-0.88501;
15:15:57.504,-0.19604,0.45752,-0.88281;
15:15:57.584,-0.21973,0.46899,-0.87427;
15:15:57.664,-0.23804,0.56592,-0.81128;
15:15:57.744,-0.44238,0.70190,-0.71631;
15:15:57.824,-0.34082,0.66504,-0.81812;
15:15:57.904,-0.23486,0.50952,-0.94312;
15:15:57.984,-0.31982,0.36987,-0.99243;
15:15:58.064,-0.30151,0.19067,-0.86816;
15:15:58.144,-0.30811,0.00903,-0.85791;
15:15:58.224,-0.45801,-0.04956,-0.69434;
15:15:58.304,-0.60596,-0.01758,-0.84546;
15:15:58.384,-0.65308,-0.19800,-0.79785;
15:15:58.464,-0.67529,-0.08594,-0.66577;
15:15:58.544,-0.73340,0.04712,-0.57593;
15:15:58.624,-0.81055,0.00464,-0.43628;
15:15:58.704,-0.80835,0.03027,-0.53296;
15:15:58.784,-0.83130,0.01392,-0.61133;
15:15:58.864,-0.93945,0.04395,-0.62354;
15:15:58.944,-0.91895,-0.02515,-0.54517;
15:15:59.024,-0.85693,-0.06396,-0.46021;
15:15:59.104,-0.86963,-0.12891,-0.45410;
15:15:59.184,-0.85718,-0.15356,-0.42822;
15:15:59.264,-0.86060,-0.15088,-0.41089;
15:15:59.344,-0.88477,-0.14307,-0.43506;
15:15:59.424,-0.88892,-0.12598,-0.39990;
15:15:59.504,-0.90796,-0.10083,-0.37622;
15:15:59.584,-0.90283,-0.10522,-0.39404;
15:15:59.664,-0.89990,-0.11475,-0.40356;
15:15:59.744,-0.92383,-0.09766,-0.42676;
15:15:59.824,-0.90576,-0.10352,-0.38721;
15:15:59.904,-0.88696,-0.12378,-0.36206;
15:15:59.984,-0.88818,-0.12305,-0.36328;
15:16:00.064,-0.92334,-0.11646,-0.39063;
15:16:00.144,-0.94263,-0.11108,-0.41724;
15:16:00.224,-0.92261,-0.11768,-0.38184;
15:16:00.304,-0.90576,-0.12573,-0.35522;
15:16:00.384,-0.90894,-0.12744,-0.39966;
15:16:00.464,-0.89624,-0.12866,-0.44727;
15:16:00.544,-0.85278,-0.10645,-0.40112;
15:16:00.624,-0.85889,-0.11182,-0.39746;
15:16:00.704,-0.86353,-0.10742,-0.45703;
15:16:00.784,-0.83936,-0.08862,-0.44214;
15:16:00.864,-0.87109,-0.06323,-0.45410;
15:16:00.944,-0.86182,-0.04346,-0.47217;
15:16:01.024,-0.85522,-0.04077,-0.47021;
15:16:01.104,-0.85889,-0.02368,-0.50610;
15:16:01.184,-0.84912,-0.02979,-0.50806;
15:16:01.264,-0.86157,-0.02783,-0.49023;
15:16:01.344,-0.85449,-0.02686,-0.49268;
15:16:01.424,-0.84961,-0.03394,-0.49585;
15:16:01.504,-0.85156,-0.02734,-0.50122;
15:16:01.584,-0.85327,-0.02979,-0.49927;
15:16:01.664,-0.85107,-0.02686,-0.50366;
15:16:01.744,-0.85547,-0.02344,-0.50415;
15:16:01.824,-0.85376,-0.02246,-0.49805;
15:16:01.904,-0.85742,-0.02100,-0.50024;
15:16:01.984,-0.85571,-0.02246,-0.49561;
15:16:02.064,-0.85669,-0.02051,-0.49634;
15:16:02.144,-0.85596,-0.02124,-0.49463;
15:16:02.224,-0.85742,-0.01782,-0.49365;
15:16:02.304,-0.85962,-0.01563,-0.49048;
15:16:02.384,-0.86035,-0.01416,-0.48877;
15:16:02.464,-0.86353,-0.01196,-0.48804;
15:16:02.544,-0.86035,-0.01514,-0.48682;
15:16:02.624,-0.86230,-0.01123,-0.48462;
15:16:02.704,-0.86377,-0.01074,-0.48364;
15:16:02.784,-0.86182,-0.01245,-0.48364;
15:16:02.864,-0.86377,-0.01367,-0.48389;
15:16:02.944,-0.86475,-0.01294,-0.47974;
15:16:03.024,-0.86597,-0.00928,-0.48145;
15:16:03.104,-0.86499,-0.01123,-0.48267;
15:16:03.184,-0.86304,-0.01294,-0.48315;
15:16:03.264,-0.86230,-0.01514,-0.48535;
15:16:03.344,-0.86279,-0.01611,-0.48462;
15:16:03.424,-0.86206,-0.01685,-0.48657;
15:16:03.504,-0.85962,-0.01880,-0.48804;
15:16:03.584,-0.86060,-0.02026,-0.48950;
15:16:03.664,-0.86011,-0.02148,-0.49023;
15:16:03.744,-0.85815,-0.02441,-0.48853;
15:16:03.824,-0.85986,-0.02368,-0.49072;
15:16:03.904,-0.86011,-0.02222,-0.48926;
15:16:03.984,-0.86133,-0.02124,-0.48804;
